Date,^GSPC,^IXIC,^DJI
2011-12-13,1225.72998046875,2579.27001953125,11954.9404296875
2011-12-14,1211.8199462890625,2539.31005859375,11823.48046875
2011-12-15,1215.75,2541.010009765625,11868.8095703125
2011-12-16,1219.6600341796875,2555.330078125,11866.3896484375
2011-12-19,1205.3499755859375,2523.139892578125,11766.259765625
2011-12-20,1241.300048828125,2603.72998046875,12103.580078125
2011-12-21,1243.719970703125,2577.969970703125,12107.740234375
2011-12-22,1254.0,2599.449951171875,12169.650390625
2011-12-23,1265.3299560546875,2618.639892578125,12294.0
2011-12-27,1265.4300537109375,2625.199951171875,12291.349609375
2011-12-28,1249.6400146484375,2589.97998046875,12151.41015625
2011-12-29,1263.02001953125,2613.739990234375,12287.0400390625
2011-12-30,1257.5999755859375,2605.14990234375,12217.5595703125
2012-01-03,1277.06005859375,2648.719970703125,12397.3798828125
2012-01-04,1277.300048828125,2648.360107421875,12418.419921875
2012-01-05,1281.06005859375,2669.860107421875,12415.7001953125
2012-01-06,1277.81005859375,2674.219970703125,12359.919921875
2012-01-09,1280.699951171875,2676.56005859375,12392.6904296875
2012-01-10,1292.0799560546875,2702.5,12462.4697265625
2012-01-11,1292.47998046875,2710.760009765625,12449.4501953125
2012-01-12,1295.5,2724.699951171875,12471.01953125
2012-01-13,1289.0899658203125,2710.669921875,12422.0595703125
2012-01-17,1293.6700439453125,2728.080078125,12482.0703125
2012-01-18,1308.0400390625,2769.7099609375,12578.9501953125
2012-01-19,1314.5,2788.330078125,12623.98046875
2012-01-20,1315.3800048828125,2786.699951171875,12720.48046875
2012-01-23,1316.0,2784.169921875,12708.8203125
2012-01-24,1314.6500244140625,2786.639892578125,12675.75
2012-01-25,1326.06005859375,2818.31005859375,12758.849609375
2012-01-26,1318.4300537109375,2805.280029296875,12734.6298828125
2012-01-27,1316.3299560546875,2816.550048828125,12660.4599609375
2012-01-30,1313.010009765625,2811.93994140625,12653.7197265625
2012-01-31,1312.4100341796875,2813.840087890625,12632.91015625
2012-02-01,1324.0899658203125,2848.27001953125,12716.4599609375
2012-02-02,1325.5400390625,2859.679931640625,12705.41015625
2012-02-03,1344.9000244140625,2905.659912109375,12862.23046875
2012-02-06,1344.3299560546875,2901.989990234375,12845.1298828125
2012-02-07,1347.050048828125,2904.080078125,12878.2001953125
2012-02-08,1349.9599609375,2915.860107421875,12883.9501953125
2012-02-09,1351.949951171875,2927.22998046875,12890.4599609375
2012-02-10,1342.6400146484375,2903.8798828125,12801.23046875
2012-02-13,1351.77001953125,2931.389892578125,12874.0400390625
2012-02-14,1350.5,2931.830078125,12878.2802734375
2012-02-15,1343.22998046875,2915.830078125,12780.9501953125
2012-02-16,1358.0400390625,2959.85009765625,12904.080078125
2012-02-17,1361.22998046875,2951.780029296875,12949.8701171875
2012-02-21,1362.2099609375,2948.570068359375,12965.6904296875
2012-02-22,1357.6600341796875,2933.169921875,12938.669921875
2012-02-23,1363.4599609375,2956.97998046875,12984.6904296875
2012-02-24,1365.739990234375,2963.75,12982.9501953125
2012-02-27,1367.5899658203125,2966.159912109375,12981.509765625
2012-02-28,1372.1800537109375,2986.760009765625,13005.1201171875
2012-02-29,1365.6800537109375,2966.889892578125,12952.0703125
2012-03-01,1374.0899658203125,2988.969970703125,12980.2998046875
2012-03-02,1369.6300048828125,2976.18994140625,12977.5703125
2012-03-05,1364.3299560546875,2950.47998046875,12962.8095703125
2012-03-06,1343.3599853515625,2910.320068359375,12759.150390625
2012-03-07,1352.6300048828125,2935.68994140625,12837.330078125
2012-03-08,1365.9100341796875,2970.419921875,12907.9404296875
2012-03-09,1370.8699951171875,2988.340087890625,12922.01953125
2012-03-12,1371.0899658203125,2983.659912109375,12959.7099609375
2012-03-13,1395.949951171875,3039.8798828125,13177.6796875
2012-03-14,1394.280029296875,3040.72998046875,13194.099609375
2012-03-15,1402.5999755859375,3056.3701171875,13252.759765625
2012-03-16,1404.1700439453125,3055.260009765625,13232.6201171875
2012-03-19,1409.75,3078.320068359375,13239.1298828125
2012-03-20,1405.52001953125,3074.14990234375,13170.1904296875
2012-03-21,1402.8900146484375,3075.320068359375,13124.6201171875
2012-03-22,1392.780029296875,3063.320068359375,13046.1396484375
2012-03-23,1397.1099853515625,3067.919921875,13080.73046875
2012-03-26,1416.510009765625,3122.570068359375,13241.6298828125
2012-03-27,1412.52001953125,3120.35009765625,13197.73046875
2012-03-28,1405.5400390625,3104.9599609375,13126.2099609375
2012-03-29,1403.280029296875,3095.360107421875,13145.8203125
2012-03-30,1408.469970703125,3091.570068359375,13212.0400390625
2012-04-02,1419.0400390625,3119.699951171875,13264.490234375
2012-04-03,1413.3800048828125,3113.570068359375,13199.5498046875
2012-04-04,1398.9599609375,3068.090087890625,13074.75
2012-04-05,1398.0799560546875,3080.5,13060.1396484375
2012-04-09,1382.199951171875,3047.080078125,12929.58984375
2012-04-10,1358.5899658203125,2991.219970703125,12715.9296875
2012-04-11,1368.7099609375,3016.4599609375,12805.3896484375
2012-04-12,1387.5699462890625,3055.550048828125,12986.580078125
2012-04-13,1370.260009765625,3011.330078125,12849.58984375
2012-04-16,1369.5699462890625,2988.39990234375,12921.41015625
2012-04-17,1390.780029296875,3042.820068359375,13115.5400390625
2012-04-18,1385.1400146484375,3031.449951171875,13032.75
2012-04-19,1376.9200439453125,3007.56005859375,12964.099609375
2012-04-20,1378.530029296875,3000.449951171875,13029.259765625
2012-04-23,1366.93994140625,2970.449951171875,12927.169921875
2012-04-24,1371.969970703125,2961.60009765625,13001.5595703125
2012-04-25,1390.68994140625,3029.6298828125,13090.7197265625
2012-04-26,1399.97998046875,3050.610107421875,13204.6201171875
2012-04-27,1403.3599853515625,3069.199951171875,13228.3095703125
2012-04-30,1397.9100341796875,3046.360107421875,13213.6298828125
2012-05-01,1405.8199462890625,3050.43994140625,13279.3203125
2012-05-02,1402.31005859375,3059.85009765625,13268.5703125
2012-05-03,1391.5699462890625,3024.300048828125,13206.58984375
2012-05-04,1369.0999755859375,2956.340087890625,13038.26953125
2012-05-07,1369.5799560546875,2957.760009765625,13008.5302734375
2012-05-08,1363.719970703125,2946.27001953125,12932.08984375
2012-05-09,1354.5799560546875,2934.7099609375,12835.0595703125
2012-05-10,1357.989990234375,2933.639892578125,12855.0400390625
2012-05-11,1353.3900146484375,2933.820068359375,12820.599609375
2012-05-14,1338.3499755859375,2902.580078125,12695.349609375
2012-05-15,1330.6600341796875,2893.760009765625,12632.0
2012-05-16,1324.800048828125,2874.0400390625,12598.5498046875
2012-05-17,1304.8599853515625,2813.68994140625,12442.490234375
2012-05-18,1295.219970703125,2778.7900390625,12369.3798828125
2012-05-21,1315.989990234375,2847.2099609375,12504.48046875
2012-05-22,1316.6300048828125,2839.080078125,12502.8095703125
2012-05-23,1318.8599853515625,2850.1201171875,12496.150390625
2012-05-24,1320.6800537109375,2839.3798828125,12529.75
2012-05-25,1317.8199462890625,2837.530029296875,12454.830078125
2012-05-29,1332.4200439453125,2870.989990234375,12580.6904296875
2012-05-30,1313.3199462890625,2837.360107421875,12419.8603515625
2012-05-31,1310.3299560546875,2827.340087890625,12393.4501953125
2012-06-01,1278.0400390625,2747.47998046875,12118.5703125
2012-06-04,1278.1800537109375,2760.010009765625,12101.4599609375
2012-06-05,1285.5,2778.110107421875,12127.9501953125
2012-06-06,1315.1300048828125,2844.719970703125,12414.7900390625
2012-06-07,1314.989990234375,2831.02001953125,12460.9599609375
2012-06-08,1325.6600341796875,2858.419921875,12554.2001953125
2012-06-11,1308.9300537109375,2809.72998046875,12411.23046875
2012-06-12,1324.1800537109375,2843.070068359375,12573.7998046875
2012-06-13,1314.8800048828125,2818.610107421875,12496.3798828125
2012-06-14,1329.0999755859375,2836.330078125,12651.91015625
2012-06-15,1342.8399658203125,2872.800048828125,12767.169921875
2012-06-18,1344.780029296875,2895.330078125,12741.8203125
2012-06-19,1357.97998046875,2929.760009765625,12837.330078125
2012-06-20,1355.68994140625,2930.449951171875,12824.3896484375
2012-06-21,1325.510009765625,2859.090087890625,12573.5703125
2012-06-22,1335.02001953125,2892.419921875,12640.7802734375
2012-06-25,1313.719970703125,2836.159912109375,12502.66015625
2012-06-26,1319.989990234375,2854.06005859375,12534.669921875
2012-06-27,1331.8499755859375,2875.320068359375,12627.009765625
2012-06-28,1329.0400390625,2849.489990234375,12602.259765625
2012-06-29,1362.1600341796875,2935.050048828125,12880.08984375
2012-07-02,1365.510009765625,2951.22998046875,12871.3896484375
2012-07-03,1374.02001953125,2976.080078125,12943.66015625
2012-07-05,1367.5799560546875,2976.1201171875,12896.669921875
2012-07-06,1354.6800537109375,2937.330078125,12772.4697265625
2012-07-09,1352.4599609375,2931.77001953125,12736.2900390625
2012-07-10,1341.469970703125,2902.330078125,12653.1201171875
2012-07-11,1341.449951171875,2887.97998046875,12604.5302734375
2012-07-12,1334.760009765625,2866.18994140625,12573.26953125
2012-07-13,1356.780029296875,2908.469970703125,12777.08984375
2012-07-16,1353.6400146484375,2896.93994140625,12727.2099609375
2012-07-17,1363.6700439453125,2910.0400390625,12805.5400390625
2012-07-18,1372.780029296875,2942.60009765625,12908.7001953125
2012-07-19,1376.510009765625,2965.89990234375,12943.3603515625
2012-07-20,1362.6600341796875,2925.300048828125,12822.5703125
2012-07-23,1350.52001953125,2890.14990234375,12721.4599609375
2012-07-24,1338.31005859375,2862.989990234375,12617.3203125
2012-07-25,1337.8900146484375,2854.239990234375,12676.0498046875
2012-07-26,1360.02001953125,2893.25,12887.9296875
2012-07-27,1385.969970703125,2958.090087890625,13075.66015625
2012-07-30,1385.300048828125,2945.840087890625,13073.009765625
2012-07-31,1379.3199462890625,2939.52001953125,13008.6796875
2012-08-01,1375.3199462890625,2920.2099609375,12976.1298828125
2012-08-02,1365.0,2909.77001953125,12878.8798828125
2012-08-03,1390.989990234375,2967.89990234375,13096.169921875
2012-08-06,1394.22998046875,2989.909912109375,13117.509765625
2012-08-07,1401.3499755859375,3015.860107421875,13168.599609375
2012-08-08,1402.219970703125,3011.25,13175.6396484375
2012-08-09,1402.800048828125,3018.639892578125,13165.1904296875
2012-08-10,1405.8699951171875,3020.860107421875,13207.9501953125
2012-08-13,1404.1099853515625,3022.52001953125,13169.4296875
2012-08-14,1403.9300537109375,3016.97998046875,13172.1396484375
2012-08-15,1405.530029296875,3030.929931640625,13164.7802734375
2012-08-16,1415.510009765625,3062.389892578125,13250.1103515625
2012-08-17,1418.1600341796875,3076.590087890625,13275.2001953125
2012-08-20,1418.1300048828125,3076.2099609375,13271.6396484375
2012-08-21,1413.1700439453125,3067.260009765625,13203.580078125
2012-08-22,1413.489990234375,3073.669921875,13172.759765625
2012-08-23,1402.0799560546875,3053.39990234375,13057.4599609375
2012-08-24,1411.1300048828125,3069.7900390625,13157.9697265625
2012-08-27,1410.43994140625,3073.18994140625,13124.669921875
2012-08-28,1409.300048828125,3077.139892578125,13102.990234375
2012-08-29,1410.489990234375,3081.18994140625,13107.48046875
2012-08-30,1399.47998046875,3048.7099609375,13000.7099609375
2012-08-31,1406.5799560546875,3066.9599609375,13090.83984375
2012-09-04,1404.93994140625,3075.06005859375,13035.9404296875
2012-09-05,1403.43994140625,3069.27001953125,13047.48046875
2012-09-06,1432.1199951171875,3135.81005859375,13292.0
2012-09-07,1437.9200439453125,3136.419921875,13306.6396484375
2012-09-10,1429.0799560546875,3104.02001953125,13254.2900390625
2012-09-11,1433.56005859375,3104.530029296875,13323.3603515625
2012-09-12,1436.56005859375,3114.31005859375,13333.349609375
2012-09-13,1459.989990234375,3155.830078125,13539.8603515625
2012-09-14,1465.77001953125,3183.949951171875,13593.3701171875
2012-09-17,1461.18994140625,3178.669921875,13553.099609375
2012-09-18,1459.3199462890625,3177.800048828125,13564.6396484375
2012-09-19,1461.050048828125,3182.6201171875,13577.9599609375
2012-09-20,1460.260009765625,3175.9599609375,13596.9296875
2012-09-21,1460.1500244140625,3179.9599609375,13579.4697265625
2012-09-24,1456.8900146484375,3160.780029296875,13558.919921875
2012-09-25,1441.5899658203125,3117.72998046875,13457.5498046875
2012-09-26,1433.3199462890625,3093.699951171875,13413.509765625
2012-09-27,1447.1500244140625,3136.60009765625,13485.9697265625
2012-09-28,1440.6700439453125,3116.22998046875,13437.1298828125
2012-10-01,1444.489990234375,3113.530029296875,13515.1103515625
2012-10-02,1445.75,3120.0400390625,13482.3603515625
2012-10-03,1450.989990234375,3135.22998046875,13494.6103515625
2012-10-04,1461.4000244140625,3149.4599609375,13575.3603515625
2012-10-05,1460.9300537109375,3136.18994140625,13610.150390625
2012-10-08,1455.8800048828125,3112.35009765625,13583.650390625
2012-10-09,1441.47998046875,3065.02001953125,13473.5302734375
2012-10-10,1432.56005859375,3051.780029296875,13344.9697265625
2012-10-11,1432.8399658203125,3049.409912109375,13326.3896484375
2012-10-12,1428.5899658203125,3044.110107421875,13328.849609375
2012-10-15,1440.1300048828125,3064.179931640625,13424.23046875
2012-10-16,1454.9200439453125,3101.169921875,13551.7802734375
2012-10-17,1460.9100341796875,3104.1201171875,13557.0
2012-10-18,1457.3399658203125,3072.8701171875,13548.9404296875
2012-10-19,1433.18994140625,3005.6201171875,13343.509765625
2012-10-22,1433.8199462890625,3016.9599609375,13345.8896484375
2012-10-23,1413.1099853515625,2990.4599609375,13102.5302734375
2012-10-24,1408.75,2981.699951171875,13077.33984375
2012-10-25,1412.969970703125,2986.1201171875,13103.6796875
2012-10-26,1411.93994140625,2987.949951171875,13107.2099609375
2012-10-31,1412.1600341796875,2977.22998046875,13096.4599609375
2012-11-01,1427.5899658203125,3020.06005859375,13232.6201171875
2012-11-02,1414.199951171875,2982.1298828125,13093.16015625
2012-11-05,1417.260009765625,2999.659912109375,13112.4404296875
2012-11-06,1428.3900146484375,3011.929931640625,13245.6796875
2012-11-07,1394.530029296875,2937.2900390625,12932.73046875
2012-11-08,1377.510009765625,2895.580078125,12811.3203125
2012-11-09,1379.8499755859375,2904.8701171875,12815.3896484375
2012-11-12,1380.030029296875,2904.25,12815.080078125
2012-11-13,1374.530029296875,2883.889892578125,12756.1796875
2012-11-14,1355.489990234375,2846.81005859375,12570.9501953125
2012-11-15,1353.3299560546875,2836.93994140625,12542.3798828125
2012-11-16,1359.8800048828125,2853.1298828125,12588.3095703125
2012-11-19,1386.8900146484375,2916.070068359375,12795.9599609375
2012-11-20,1387.81005859375,2916.679931640625,12788.509765625
2012-11-21,1391.030029296875,2926.550048828125,12836.8896484375
2012-11-23,1409.1500244140625,2966.85009765625,13009.5302734375
2012-11-26,1406.2900390625,2976.780029296875,12967.3701171875
2012-11-27,1398.93994140625,2967.7900390625,12878.1298828125
2012-11-28,1409.9300537109375,2991.780029296875,12985.1103515625
2012-11-29,1415.949951171875,3012.030029296875,13021.8203125
2012-11-30,1416.1800537109375,3010.239990234375,13025.580078125
2012-12-03,1409.4599609375,3002.199951171875,12965.599609375
2012-12-04,1407.050048828125,2996.68994140625,12951.7802734375
2012-12-05,1409.280029296875,2973.699951171875,13034.490234375
2012-12-06,1413.93994140625,2989.27001953125,13074.0400390625
2012-12-07,1418.0699462890625,2978.0400390625,13155.1298828125
2012-12-10,1418.550048828125,2986.9599609375,13169.8798828125
2012-12-11,1427.8399658203125,3022.300048828125,13248.4404296875
2012-12-12,1428.47998046875,3013.81005859375,13245.4501953125
2012-12-13,1419.449951171875,2992.159912109375,13170.7197265625
2012-12-14,1413.5799560546875,2971.330078125,13135.009765625
2012-12-17,1430.3599853515625,3010.60009765625,13235.3896484375
2012-12-18,1446.7900390625,3054.530029296875,13350.9599609375
2012-12-19,1435.81005859375,3044.360107421875,13251.9697265625
2012-12-20,1443.68994140625,3050.389892578125,13311.7197265625
2012-12-21,1430.1500244140625,3021.010009765625,13190.83984375
2012-12-24,1426.6600341796875,3012.60009765625,13138.9296875
2012-12-26,1419.8299560546875,2990.159912109375,13114.58984375
2012-12-27,1418.0999755859375,2985.909912109375,13096.3095703125
2012-12-28,1402.4300537109375,2960.31005859375,12938.1103515625
2012-12-31,1426.18994140625,3019.510009765625,13104.1396484375
2013-01-02,1462.4200439453125,3112.260009765625,13412.5498046875
2013-01-03,1459.3699951171875,3100.570068359375,13391.3603515625
2013-01-04,1466.469970703125,3101.659912109375,13435.2099609375
2013-01-07,1461.8900146484375,3098.81005859375,13384.2900390625
2013-01-08,1457.1500244140625,3091.81005859375,13328.849609375
2013-01-09,1461.02001953125,3105.81005859375,13390.509765625
2013-01-10,1472.1199951171875,3121.760009765625,13471.2197265625
2013-01-11,1472.050048828125,3125.6298828125,13488.4296875
2013-01-14,1470.6800537109375,3117.5,13507.3203125
2013-01-15,1472.3399658203125,3110.780029296875,13534.8896484375
2013-01-16,1472.6300048828125,3117.5400390625,13511.23046875
2013-01-17,1480.93994140625,3136.0,13596.01953125
2013-01-18,1485.97998046875,3134.7099609375,13649.7001953125
2013-01-22,1492.56005859375,3143.179931640625,13712.2099609375
2013-01-23,1494.81005859375,3153.669921875,13779.330078125
2013-01-24,1494.8199462890625,3130.3798828125,13825.330078125
2013-01-25,1502.9599609375,3149.7099609375,13895.98046875
2013-01-28,1500.1800537109375,3154.300048828125,13881.9296875
2013-01-29,1507.8399658203125,3153.659912109375,13954.419921875
2013-01-30,1501.9599609375,3142.31005859375,13910.419921875
2013-01-31,1498.1099853515625,3142.1298828125,13860.580078125
2013-02-01,1513.1700439453125,3179.10009765625,14009.7900390625
2013-02-04,1495.7099609375,3131.169921875,13880.080078125
2013-02-05,1511.2900390625,3171.580078125,13979.2998046875
2013-02-06,1512.1199951171875,3168.47998046875,13986.51953125
2013-02-07,1509.3900146484375,3165.1298828125,13944.0498046875
2013-02-08,1517.9300537109375,3193.8701171875,13992.9697265625
2013-02-11,1517.010009765625,3192.0,13971.240234375
2013-02-12,1519.4300537109375,3186.489990234375,14018.7001953125
2013-02-13,1520.3299560546875,3196.8798828125,13982.91015625
2013-02-14,1521.3800048828125,3198.659912109375,13973.3896484375
2013-02-15,1519.7900390625,3192.030029296875,13981.759765625
2013-02-19,1530.93994140625,3213.590087890625,14035.669921875
2013-02-20,1511.949951171875,3164.409912109375,13927.5400390625
2013-02-21,1502.4200439453125,3131.489990234375,13880.6201171875
2013-02-22,1515.5999755859375,3161.820068359375,14000.5703125
2013-02-25,1487.8499755859375,3116.25,13784.169921875
2013-02-26,1496.93994140625,3129.64990234375,13900.1298828125
2013-02-27,1515.989990234375,3162.260009765625,14075.3701171875
2013-02-28,1514.6800537109375,3160.18994140625,14054.490234375
2013-03-01,1518.199951171875,3169.739990234375,14089.66015625
2013-03-04,1525.199951171875,3182.030029296875,14127.8203125
2013-03-05,1539.7900390625,3224.1298828125,14253.76953125
2013-03-06,1541.4599609375,3222.3701171875,14296.240234375
2013-03-07,1544.260009765625,3232.090087890625,14329.490234375
2013-03-08,1551.1800537109375,3244.3701171875,14397.0703125
2013-03-11,1556.219970703125,3252.8701171875,14447.2900390625
2013-03-12,1552.47998046875,3242.320068359375,14450.0595703125
2013-03-13,1554.52001953125,3245.1201171875,14455.2802734375
2013-03-14,1563.22998046875,3258.929931640625,14539.1396484375
2013-03-15,1560.699951171875,3249.070068359375,14514.1103515625
2013-03-18,1552.0999755859375,3237.590087890625,14452.0595703125
2013-03-19,1548.3399658203125,3229.10009765625,14455.8203125
2013-03-20,1558.7099609375,3254.18994140625,14511.73046875
2013-03-21,1545.800048828125,3222.60009765625,14421.490234375
2013-03-22,1556.8900146484375,3245.0,14512.0302734375
2013-03-25,1551.68994140625,3235.300048828125,14447.75
2013-03-26,1563.77001953125,3252.47998046875,14559.650390625
2013-03-27,1562.8499755859375,3256.52001953125,14526.16015625
2013-03-28,1569.18994140625,3267.52001953125,14578.5400390625
2013-04-01,1562.1700439453125,3239.169921875,14572.849609375
2013-04-02,1570.25,3254.860107421875,14662.009765625
2013-04-03,1553.68994140625,3218.60009765625,14550.349609375
2013-04-04,1559.97998046875,3224.97998046875,14606.1103515625
2013-04-05,1553.280029296875,3203.860107421875,14565.25
2013-04-08,1563.0699462890625,3222.25,14613.48046875
2013-04-09,1568.6099853515625,3237.860107421875,14673.4599609375
2013-04-10,1587.72998046875,3297.25,14802.240234375
2013-04-11,1593.3699951171875,3300.159912109375,14865.1396484375
2013-04-12,1588.8499755859375,3294.949951171875,14865.0595703125
2013-04-15,1552.3599853515625,3216.489990234375,14599.2001953125
2013-04-16,1574.5699462890625,3264.6298828125,14756.7802734375
2013-04-17,1552.010009765625,3204.669921875,14618.58984375
2013-04-18,1541.6099853515625,3166.360107421875,14537.1396484375
2013-04-19,1555.25,3206.06005859375,14547.509765625
2013-04-22,1562.5,3233.550048828125,14567.169921875
2013-04-23,1578.780029296875,3269.330078125,14719.4599609375
2013-04-24,1578.7900390625,3269.64990234375,14676.2998046875
2013-04-25,1585.1600341796875,3289.989990234375,14700.7998046875
2013-04-26,1582.239990234375,3279.260009765625,14712.5498046875
2013-04-29,1593.6099853515625,3307.02001953125,14818.75
2013-04-30,1597.5699462890625,3328.7900390625,14839.7998046875
2013-05-01,1582.699951171875,3299.1298828125,14700.9501953125
2013-05-02,1597.5899658203125,3340.6201171875,14831.580078125
2013-05-03,1614.4200439453125,3378.6298828125,14973.9599609375
2013-05-06,1617.5,3392.969970703125,14968.8896484375
2013-05-07,1625.9599609375,3396.6298828125,15056.2001953125
2013-05-08,1632.68994140625,3413.27001953125,15105.1201171875
2013-05-09,1626.6700439453125,3409.169921875,15082.6201171875
2013-05-10,1633.699951171875,3436.580078125,15118.490234375
2013-05-13,1633.77001953125,3438.7900390625,15091.6796875
2013-05-14,1650.3399658203125,3462.610107421875,15215.25
2013-05-15,1658.780029296875,3471.6201171875,15275.6904296875
2013-05-16,1650.469970703125,3465.239990234375,15233.2197265625
2013-05-17,1667.469970703125,3498.969970703125,15354.400390625
2013-05-20,1666.2900390625,3496.429931640625,15335.2802734375
2013-05-21,1669.1600341796875,3502.1201171875,15387.580078125
2013-05-22,1655.3499755859375,3463.300048828125,15307.169921875
2013-05-23,1650.510009765625,3459.419921875,15294.5
2013-05-24,1649.5999755859375,3459.139892578125,15303.099609375
2013-05-28,1660.06005859375,3488.889892578125,15409.3896484375
2013-05-29,1648.3599853515625,3467.52001953125,15302.7998046875
2013-05-30,1654.4100341796875,3491.300048828125,15324.5302734375
2013-05-31,1630.739990234375,3455.909912109375,15115.5703125
2013-06-03,1640.4200439453125,3465.3701171875,15254.0302734375
2013-06-04,1631.3800048828125,3445.260009765625,15177.5400390625
2013-06-05,1608.9000244140625,3401.47998046875,14960.58984375
2013-06-06,1622.56005859375,3424.050048828125,15040.6201171875
2013-06-07,1643.3800048828125,3469.219970703125,15248.1201171875
2013-06-10,1642.81005859375,3473.77001953125,15238.58984375
2013-06-11,1626.1300048828125,3436.949951171875,15122.01953125
2013-06-12,1612.52001953125,3400.429931640625,14995.23046875
2013-06-13,1636.3599853515625,3445.360107421875,15176.080078125
2013-06-14,1626.72998046875,3423.56005859375,15070.1796875
2013-06-17,1639.0400390625,3452.1298828125,15179.849609375
2013-06-18,1651.81005859375,3482.179931640625,15318.23046875
2013-06-19,1628.9300537109375,3443.199951171875,15112.1904296875
2013-06-20,1588.18994140625,3364.639892578125,14758.3203125
2013-06-21,1592.4300537109375,3357.25,14799.400390625
2013-06-24,1573.0899658203125,3320.760009765625,14659.5595703125
2013-06-25,1588.030029296875,3347.889892578125,14760.3095703125
2013-06-26,1603.260009765625,3376.219970703125,14910.1396484375
2013-06-27,1613.199951171875,3401.860107421875,15024.490234375
2013-06-28,1606.280029296875,3403.25,14909.599609375
2013-07-01,1614.9599609375,3434.489990234375,14974.9599609375
2013-07-02,1614.0799560546875,3433.39990234375,14932.41015625
2013-07-03,1615.4100341796875,3443.669921875,14988.3701171875
2013-07-05,1631.8900146484375,3479.3798828125,15135.83984375
2013-07-08,1640.4599609375,3484.830078125,15224.6904296875
2013-07-09,1652.3199462890625,3504.260009765625,15300.33984375
2013-07-10,1652.6199951171875,3520.760009765625,15291.66015625
2013-07-11,1675.02001953125,3578.300048828125,15460.919921875
2013-07-12,1680.18994140625,3600.080078125,15464.2998046875
2013-07-15,1682.5,3607.489990234375,15484.259765625
2013-07-16,1676.260009765625,3598.5,15451.849609375
2013-07-17,1680.9100341796875,3610.0,15470.51953125
2013-07-18,1689.3699951171875,3611.280029296875,15548.5400390625
2013-07-19,1692.0899658203125,3587.610107421875,15543.740234375
2013-07-22,1695.530029296875,3600.389892578125,15545.5498046875
2013-07-23,1692.3900146484375,3579.27001953125,15567.740234375
2013-07-24,1685.93994140625,3579.60009765625,15542.240234375
2013-07-25,1690.25,3605.18994140625,15555.6103515625
2013-07-26,1691.6500244140625,3613.159912109375,15558.830078125
2013-07-29,1685.3299560546875,3599.139892578125,15521.9697265625
2013-07-30,1685.9599609375,3616.469970703125,15520.58984375
2013-07-31,1685.72998046875,3626.3701171875,15499.5400390625
2013-08-01,1706.8699951171875,3675.739990234375,15628.01953125
2013-08-02,1709.6700439453125,3689.590087890625,15658.3603515625
2013-08-05,1707.1400146484375,3692.949951171875,15612.1298828125
2013-08-06,1697.3699951171875,3665.77001953125,15518.740234375
2013-08-07,1690.9100341796875,3654.010009765625,15470.669921875
2013-08-08,1697.47998046875,3669.1201171875,15498.3203125
2013-08-09,1691.4200439453125,3660.110107421875,15425.509765625
2013-08-12,1689.469970703125,3669.949951171875,15419.6796875
2013-08-13,1694.1600341796875,3684.43994140625,15451.009765625
2013-08-14,1685.3900146484375,3669.27001953125,15337.66015625
2013-08-15,1661.3199462890625,3606.1201171875,15112.1904296875
2013-08-16,1655.8299560546875,3602.780029296875,15081.4697265625
2013-08-19,1646.06005859375,3589.090087890625,15010.740234375
2013-08-20,1652.3499755859375,3613.590087890625,15002.990234375
2013-08-21,1642.800048828125,3599.7900390625,14897.5498046875
2013-08-22,1656.9599609375,3638.7099609375,14963.740234375
2013-08-23,1663.5,3657.7900390625,15010.509765625
2013-08-26,1656.780029296875,3657.570068359375,14946.4599609375
2013-08-27,1630.47998046875,3578.52001953125,14776.1298828125
2013-08-28,1634.9599609375,3593.35009765625,14824.509765625
2013-08-29,1638.1700439453125,3620.300048828125,14840.9501953125
2013-08-30,1632.969970703125,3589.8701171875,14810.3095703125
2013-09-03,1639.77001953125,3612.610107421875,14833.9599609375
2013-09-04,1653.0799560546875,3649.0400390625,14930.8701171875
2013-09-05,1655.0799560546875,3658.780029296875,14937.48046875
2013-09-06,1655.1700439453125,3660.010009765625,14922.5
2013-09-09,1671.7099609375,3706.179931640625,15063.1201171875
2013-09-10,1683.989990234375,3729.02001953125,15191.0595703125
2013-09-11,1689.1300048828125,3725.010009765625,15326.599609375
2013-09-12,1683.4200439453125,3715.969970703125,15300.6396484375
2013-09-13,1687.989990234375,3722.179931640625,15376.0595703125
2013-09-16,1697.5999755859375,3717.85009765625,15494.7802734375
2013-09-17,1704.760009765625,3745.699951171875,15529.73046875
2013-09-18,1725.52001953125,3783.639892578125,15676.9404296875
2013-09-19,1722.3399658203125,3789.3798828125,15636.5498046875
2013-09-20,1709.9100341796875,3774.72998046875,15451.08984375
2013-09-23,1701.8399658203125,3765.2900390625,15401.3798828125
2013-09-24,1697.4200439453125,3768.25,15334.58984375
2013-09-25,1692.77001953125,3761.10009765625,15273.259765625
2013-09-26,1698.6700439453125,3787.429931640625,15328.2998046875
2013-09-27,1691.75,3781.590087890625,15258.240234375
2013-09-30,1681.550048828125,3771.47998046875,15129.669921875
2013-10-01,1695.0,3817.97998046875,15191.7001953125
2013-10-02,1693.8699951171875,3815.02001953125,15133.1396484375
2013-10-03,1678.6600341796875,3774.340087890625,14996.48046875
2013-10-04,1690.5,3807.75,15072.580078125
2013-10-07,1676.1199951171875,3770.3798828125,14936.240234375
2013-10-08,1655.449951171875,3694.830078125,14776.5302734375
